timestamp;tag_name;value
20230721T170422;set-l;-88.0
20230721T170422;set-h;-72.0
20230721T170422;set-hh;-70.0
20230721T170423;pv;-83.56
20230721T170423;set-ll;-90.0
20230721T170423;set-l;-88.0
20230721T170423;set-h;-72.0
20230721T170423;set-hh;-70.0
20230721T170424;pv;-83.56
20230721T170424;set-ll;-90.0
20230721T170424;set-l;-88.0
20230721T170424;set-h;-72.0
20230721T170424;set-hh;-70.0
20230721T170425;pv;-83.56
20230721T170425;set-ll;-90.0
20230721T170425;set-l;-88.0
20230721T170425;set-h;-72.0
20230721T170425;set-hh;-70.0
20230721T170426;pv;-83.56
20230721T170426;set-ll;-90.0
20230721T170426;set-l;-88.0
20230721T170426;set-h;-72.0
20230721T170426;set-hh;-70.0
20230721T170427;pv;-83.56
20230721T170427;set-ll;-90.0
20230721T170427;set-l;-88.0
20230721T170427;set-h;-72.0
20230721T170427;set-hh;-70.0
20230721T170428;pv;-83.56
20230721T170428;set-ll;-90.0
20230721T170428;set-l;-88.0
20230721T170428;set-h;-72.0
20230721T170428;set-hh;-70.0
20230721T170430;pv;-83.54
20230721T170430;set-ll;-90.0
20230721T170430;set-l;-88.0
20230721T170430;set-h;-72.0
20230721T170430;set-hh;-70.0
20230721T170431;pv;-83.56
20230721T170431;set-ll;-90.0
20230721T170431;set-l;-88.0
20230721T170431;set-h;-72.0
20230721T170431;set-hh;-70.0
20230721T170432;pv;-83.54
20230721T170432;set-ll;-90.0
20230721T170432;set-l;-88.0
20230721T170432;set-h;-72.0
20230721T170432;set-hh;-70.0
20230721T170433;pv;-83.56
20230721T170433;set-ll;-90.0
20230721T170433;set-l;-88.0
20230721T170433;set-h;-72.0
20230721T170433;set-hh;-70.0
20230721T170434;pv;-83.54
20230721T170434;set-ll;-90.0
20230721T170434;set-l;-88.0
20230721T170434;set-h;-72.0
20230721T170434;set-hh;-70.0
20230721T170435;pv;-83.54
20230721T170435;set-ll;-90.0
20230721T170435;set-l;-88.0
20230721T170435;set-h;-72.0
20230721T170435;set-hh;-70.0
20230721T170436;pv;-83.54
20230721T170436;set-ll;-90.0
20230721T170436;set-l;-88.0
20230721T170436;set-h;-72.0
20230721T170436;set-hh;-70.0
20230721T170437;pv;-83.54
20230721T170437;set-ll;-90.0
20230721T170437;set-l;-88.0
20230721T170437;set-h;-72.0
20230721T170437;set-hh;-70.0
20230721T170438;pv;-83.54
20230721T170438;set-ll;-90.0
20230721T170438;set-l;-88.0
20230721T170438;set-h;-72.0
20230721T170438;set-hh;-70.0
20230721T170439;pv;-83.54
20230721T170439;set-ll;-90.0
20230721T170439;set-l;-88.0
20230721T170439;set-h;-72.0
20230721T170439;set-hh;-70.0
20230721T170440;pv;-83.54
20230721T170440;set-ll;-90.0
20230721T170441;set-l;-88.0
20230721T170441;set-h;-72.0
20230721T170441;set-hh;-70.0
20230721T170442;pv;-83.54
20230721T170442;set-ll;-90.0
20230721T170442;set-l;-88.0
20230721T170442;set-h;-72.0
20230721T170442;set-hh;-70.0
20230721T170443;pv;-83.54
20230721T170443;set-ll;-90.0
20230721T170443;set-l;-88.0
20230721T170443;set-h;-72.0
20230721T170443;set-hh;-70.0
20230721T170444;pv;-83.54
20230721T170444;set-ll;-90.0
20230721T170444;set-l;-88.0
20230721T170444;set-h;-72.0
20230721T170444;set-hh;-70.0
20230721T170445;pv;-83.54
20230721T170445;set-ll;-90.0
20230721T170445;set-l;-88.0
20230721T170445;set-h;-72.0
20230721T170445;set-hh;-70.0
20230721T170446;pv;-83.54
20230721T170446;set-ll;-90.0
20230721T170446;set-l;-88.0
20230721T170446;set-h;-72.0
20230721T170446;set-hh;-70.0
20230721T170447;pv;-83.54
20230721T170447;set-ll;-90.0
20230721T170447;set-l;-88.0
20230721T170447;set-h;-72.0
20230721T170447;set-hh;-70.0
20230721T170448;pv;-83.54
20230721T170448;set-ll;-90.0
20230721T170448;set-l;-88.0
20230721T170448;set-h;-72.0
20230721T170448;set-hh;-70.0
20230721T170449;pv;-83.54
20230721T170449;set-ll;-90.0
20230721T170449;set-l;-88.0
20230721T170449;set-h;-72.0
20230721T170449;set-hh;-70.0
20230721T170450;pv;-83.54
20230721T170450;set-ll;-90.0
20230721T170450;set-l;-88.0
20230721T170450;set-h;-72.0
20230721T170450;set-hh;-70.0
20230721T170451;pv;-83.54
20230721T170451;set-ll;-90.0
20230721T170451;set-l;-88.0
20230721T170451;set-h;-72.0
20230721T170451;set-hh;-70.0
20230721T170452;pv;-83.54
20230721T170453;set-ll;-90.0
20230721T170453;set-l;-88.0
20230721T170453;set-h;-72.0
20230721T170453;set-hh;-70.0
20230721T170454;pv;-83.54
20230721T170454;set-ll;-90.0
20230721T170454;set-l;-88.0
20230721T170454;set-h;-72.0
20230721T170454;set-hh;-70.0
20230721T170455;pv;-83.51
20230721T170455;set-ll;-90.0
20230721T170455;set-l;-88.0
20230721T170455;set-h;-72.0
20230721T170455;set-hh;-70.0
20230721T170456;pv;-83.51
20230721T170456;set-ll;-90.0
20230721T170456;set-l;-88.0
20230721T170456;set-h;-72.0
20230721T170456;set-hh;-70.0
20230721T170457;pv;-83.54
20230721T170457;set-ll;-90.0
20230721T170457;set-l;-88.0
20230721T170457;set-h;-72.0
20230721T170457;set-hh;-70.0
20230721T170458;pv;-83.51
20230721T170458;set-ll;-90.0
20230721T170458;set-l;-88.0
20230721T170458;set-h;-72.0
20230721T170458;set-hh;-70.0
20230721T170459;pv;-83.51
20230721T170459;set-ll;-90.0
20230721T170459;set-l;-88.0
20230721T170459;set-h;-72.0
20230721T170459;set-hh;-70.0
20230721T170500;pv;-83.51
20230721T170500;set-ll;-90.0
20230721T170500;set-l;-88.0
20230721T170500;set-h;-72.0
20230721T170500;set-hh;-70.0
20230721T170501;pv;-83.51
20230721T170501;set-ll;-90.0
20230721T170501;set-l;-88.0
20230721T170501;set-h;-72.0
20230721T170501;set-hh;-70.0
20230721T170502;pv;-83.51
20230721T170502;set-ll;-90.0
20230721T170502;set-l;-88.0
20230721T170502;set-h;-72.0
20230721T170502;set-hh;-70.0
20230721T170503;pv;-83.51
20230721T170503;set-ll;-90.0
20230721T170503;set-l;-88.0
20230721T170503;set-h;-72.0
20230721T170504;set-hh;-70.0
20230721T170505;pv;-83.51
20230721T170505;set-ll;-90.0
20230721T170505;set-l;-88.0
20230721T170505;set-h;-72.0
20230721T170505;set-hh;-70.0
20230721T170506;pv;-83.51
20230721T170506;set-ll;-90.0
20230721T170506;set-l;-88.0
20230721T170506;set-h;-72.0
20230721T170506;set-hh;-70.0
20230721T170507;pv;-83.51
20230721T170507;set-ll;-90.0
20230721T170507;set-l;-88.0
20230721T170507;set-h;-72.0
20230721T170507;set-hh;-70.0
20230721T170508;pv;-83.51
20230721T170508;set-ll;-90.0
20230721T170508;set-l;-88.0
20230721T170508;set-h;-72.0
20230721T170508;set-hh;-70.0
20230721T170509;pv;-83.51
20230721T170509;set-ll;-90.0
20230721T170509;set-l;-88.0
20230721T170509;set-h;-72.0
20230721T170509;set-hh;-70.0
20230721T170510;pv;-83.51
20230721T170510;set-ll;-90.0
20230721T170510;set-l;-88.0
20230721T170510;set-h;-72.0
20230721T170510;set-hh;-70.0
20230721T170511;pv;-83.51
20230721T170511;set-ll;-90.0
20230721T170511;set-l;-88.0
20230721T170511;set-h;-72.0
20230721T170511;set-hh;-70.0
20230721T170512;pv;-83.51
20230721T170512;set-ll;-90.0
20230721T170512;set-l;-88.0
20230721T170512;set-h;-72.0
20230721T170512;set-hh;-70.0
20230721T170513;pv;-83.51
20230721T170513;set-ll;-90.0
20230721T170513;set-l;-88.0
20230721T170513;set-h;-72.0
20230721T170513;set-hh;-70.0
20230721T170514;pv;-83.51
20230721T170514;set-ll;-90.0
20230721T170514;set-l;-88.0
20230721T170514;set-h;-72.0
20230721T170514;set-hh;-70.0
20230721T170515;pv;-83.51
20230721T170515;set-ll;-90.0
20230721T170515;set-l;-88.0
20230721T170516;set-h;-72.0
20230721T170516;set-hh;-70.0
20230721T170517;pv;-83.51
20230721T170517;set-ll;-90.0
20230721T170517;set-l;-88.0
20230721T170517;set-h;-72.0
20230721T170517;set-hh;-70.0
20230721T170518;pv;-83.51
20230721T170518;set-ll;-90.0
20230721T170518;set-l;-88.0
20230721T170518;set-h;-72.0
20230721T170518;set-hh;-70.0
20230721T170519;pv;-83.48
20230721T170519;set-ll;-90.0
20230721T170519;set-l;-88.0
20230721T170519;set-h;-72.0
20230721T170519;set-hh;-70.0
20230721T170520;pv;-83.51
20230721T170520;set-ll;-90.0
20230721T170520;set-l;-88.0
20230721T170520;set-h;-72.0
20230721T170520;set-hh;-70.0
20230721T170521;pv;-83.48
20230721T170521;set-ll;-90.0
20230721T170521;set-l;-88.0
20230721T170521;set-h;-72.0
20230721T170521;set-hh;-70.0
20230721T170522;pv;-83.48
20230721T170522;set-ll;-90.0
20230721T170522;set-l;-88.0
20230721T170522;set-h;-72.0
20230721T170522;set-hh;-70.0
20230721T170523;pv;-83.51
20230721T170523;set-ll;-90.0
20230721T170523;set-l;-88.0
20230721T170523;set-h;-72.0
20230721T170523;set-hh;-70.0
20230721T170524;pv;-83.48
20230721T170524;set-ll;-90.0
20230721T170524;set-l;-88.0
20230721T170524;set-h;-72.0
20230721T170524;set-hh;-70.0
20230721T170525;pv;-83.51
20230721T170525;set-ll;-90.0
20230721T170525;set-l;-88.0
20230721T170525;set-h;-72.0
20230721T170525;set-hh;-70.0
20230721T170526;pv;-83.51
20230721T170526;set-ll;-90.0
20230721T170526;set-l;-88.0
20230721T170526;set-h;-72.0
20230721T170526;set-hh;-70.0
20230721T170527;pv;-83.51
20230721T170528;set-ll;-90.0
20230721T170528;set-l;-88.0
20230721T170528;set-h;-72.0
20230721T170528;set-hh;-70.0
20230721T170529;pv;-83.48
20230721T170529;set-ll;-90.0
20230721T170529;set-l;-88.0
20230721T170529;set-h;-72.0
20230721T170529;set-hh;-70.0
20230721T170530;pv;-83.48
20230721T170530;set-ll;-90.0
20230721T170530;set-l;-88.0
20230721T170530;set-h;-72.0
20230721T170530;set-hh;-70.0
20230721T170531;pv;-83.48
20230721T170531;set-ll;-90.0
20230721T170531;set-l;-88.0
20230721T170531;set-h;-72.0
20230721T170531;set-hh;-70.0
20230721T170532;pv;-83.48
20230721T170532;set-ll;-90.0
20230721T170532;set-l;-88.0
20230721T170532;set-h;-72.0
20230721T170532;set-hh;-70.0
20230721T170533;pv;-83.48
20230721T170533;set-ll;-90.0
20230721T170533;set-l;-88.0
20230721T170533;set-h;-72.0
20230721T170533;set-hh;-70.0
20230721T170534;pv;-83.51
20230721T170534;set-ll;-90.0
20230721T170534;set-l;-88.0
20230721T170534;set-h;-72.0
20230721T170534;set-hh;-70.0
20230721T170535;pv;-83.48
20230721T170535;set-ll;-90.0
20230721T170535;set-l;-88.0
20230721T170535;set-h;-72.0
20230721T170535;set-hh;-70.0
20230721T170536;pv;-83.48
20230721T170536;set-ll;-90.0
20230721T170536;set-l;-88.0
20230721T170536;set-h;-72.0
20230721T170536;set-hh;-70.0
20230721T170537;pv;-83.48
20230721T170537;set-ll;-90.0
20230721T170537;set-l;-88.0
20230721T170537;set-h;-72.0
20230721T170537;set-hh;-70.0
20230721T170538;pv;-83.48
20230721T170538;set-ll;-90.0
20230721T170538;set-l;-88.0
20230721T170538;set-h;-72.0
20230721T170538;set-hh;-70.0
20230721T170540;pv;-83.48
20230721T170540;set-ll;-90.0
20230721T170540;set-l;-88.0
20230721T170540;set-h;-72.0
20230721T170540;set-hh;-70.0
20230721T170541;pv;-83.48
20230721T170541;set-ll;-90.0
20230721T170541;set-l;-88.0
20230721T170541;set-h;-72.0
20230721T170541;set-hh;-70.0
20230721T170542;pv;-83.48
20230721T170542;set-ll;-90.0
20230721T170542;set-l;-88.0
20230721T170542;set-h;-72.0
20230721T170542;set-hh;-70.0
20230721T170543;pv;-83.48
20230721T170543;set-ll;-90.0
20230721T170543;set-l;-88.0
20230721T170543;set-h;-72.0
20230721T170543;set-hh;-70.0
20230721T170544;pv;-83.48
20230721T170544;set-ll;-90.0
20230721T170544;set-l;-88.0
20230721T170544;set-h;-72.0
20230721T170544;set-hh;-70.0
20230721T170545;pv;-83.48
20230721T170545;set-ll;-90.0
20230721T170545;set-l;-88.0
20230721T170545;set-h;-72.0
20230721T170545;set-hh;-70.0
20230721T170546;pv;-83.48
20230721T170546;set-ll;-90.0
20230721T170546;set-l;-88.0
20230721T170546;set-h;-72.0
20230721T170546;set-hh;-70.0
20230721T170547;pv;-83.48
20230721T170547;set-ll;-90.0
20230721T170547;set-l;-88.0
20230721T170547;set-h;-72.0
20230721T170547;set-hh;-70.0
20230721T170548;pv;-83.48
20230721T170548;set-ll;-90.0
20230721T170548;set-l;-88.0
20230721T170548;set-h;-72.0
20230721T170548;set-hh;-70.0
20230721T170549;pv;-83.48
20230721T170549;set-ll;-90.0
20230721T170549;set-l;-88.0
20230721T170549;set-h;-72.0
20230721T170549;set-hh;-70.0
20230721T170550;pv;-83.48
20230721T170550;set-ll;-90.0
20230721T170551;set-l;-88.0
20230721T170551;set-h;-72.0
20230721T170551;set-hh;-70.0
20230721T170552;pv;-83.45
20230721T170552;set-ll;-90.0
20230721T170552;set-l;-88.0
20230721T170552;set-h;-72.0
20230721T170552;set-hh;-70.0
20230721T170553;pv;-83.48
20230721T170553;set-ll;-90.0
20230721T170553;set-l;-88.0
20230721T170553;set-h;-72.0
20230721T170553;set-hh;-70.0
20230721T170554;pv;-83.45
20230721T170554;set-ll;-90.0
20230721T170554;set-l;-88.0
20230721T170554;set-h;-72.0
20230721T170554;set-hh;-70.0
20230721T170555;pv;-83.42
20230721T170555;set-ll;-90.0
20230721T170555;set-l;-88.0
20230721T170555;set-h;-72.0
20230721T170555;set-hh;-70.0
20230721T170556;pv;-83.48
20230721T170556;set-ll;-90.0
20230721T170556;set-l;-88.0
20230721T170556;set-h;-72.0
20230721T170556;set-hh;-70.0
20230721T170557;pv;-83.48
20230721T170557;set-ll;-90.0
20230721T170557;set-l;-88.0
20230721T170557;set-h;-72.0
20230721T170557;set-hh;-70.0
20230721T170558;pv;-83.45
20230721T170558;set-ll;-90.0
20230721T170558;set-l;-88.0
20230721T170558;set-h;-72.0
20230721T170558;set-hh;-70.0
20230721T170559;pv;-83.45
20230721T170559;set-ll;-90.0
20230721T170559;set-l;-88.0
20230721T170559;set-h;-72.0
20230721T170559;set-hh;-70.0
20230721T170600;pv;-83.45
20230721T170600;set-ll;-90.0
20230721T170600;set-l;-88.0
20230721T170600;set-h;-72.0
20230721T170600;set-hh;-70.0
20230721T170601;pv;-83.45
20230721T170601;set-ll;-90.0
20230721T170601;set-l;-88.0
20230721T170601;set-h;-72.0
20230721T170601;set-hh;-70.0
20230721T170602;pv;-83.45
20230721T170603;set-ll;-90.0
20230721T170603;set-l;-88.0
20230721T170603;set-h;-72.0
20230721T170603;set-hh;-70.0
20230721T170604;pv;-83.45
20230721T170604;set-ll;-90.0
20230721T170604;set-l;-88.0
20230721T170604;set-h;-72.0
20230721T170604;set-hh;-70.0
20230721T170605;pv;-83.45
20230721T170605;set-ll;-90.0
20230721T170605;set-l;-88.0
20230721T170605;set-h;-72.0
20230721T170605;set-hh;-70.0
20230721T170606;pv;-83.45
20230721T170606;set-ll;-90.0
20230721T170606;set-l;-88.0
20230721T170606;set-h;-72.0
20230721T170606;set-hh;-70.0
20230721T170607;pv;-83.45
20230721T170607;set-ll;-90.0
20230721T170607;set-l;-88.0
20230721T170607;set-h;-72.0
20230721T170607;set-hh;-70.0
20230721T170608;pv;-83.45
20230721T170608;set-ll;-90.0
20230721T170608;set-l;-88.0
20230721T170608;set-h;-72.0
20230721T170608;set-hh;-70.0
20230721T170609;pv;-83.45
20230721T170609;set-ll;-90.0
20230721T170609;set-l;-88.0
20230721T170609;set-h;-72.0
20230721T170609;set-hh;-70.0
20230721T170610;pv;-83.45
20230721T170610;set-ll;-90.0
20230721T170610;set-l;-88.0
20230721T170610;set-h;-72.0
20230721T170610;set-hh;-70.0
20230721T170611;pv;-83.45
20230721T170611;set-ll;-90.0
20230721T170611;set-l;-88.0
20230721T170611;set-h;-72.0
20230721T170611;set-hh;-70.0
20230721T170612;pv;-83.45
20230721T170612;set-ll;-90.0
20230721T170612;set-l;-88.0
20230721T170612;set-h;-72.0
20230721T170612;set-hh;-70.0
20230721T170613;pv;-83.45
20230721T170613;set-ll;-90.0
20230721T170613;set-l;-88.0
20230721T170613;set-h;-72.0
20230721T170614;set-hh;-70.0
20230721T170615;pv;-83.45
20230721T170615;set-ll;-90.0
20230721T170615;set-l;-88.0
20230721T170615;set-h;-72.0
20230721T170615;set-hh;-70.0
20230721T170616;pv;-83.45
20230721T170616;set-ll;-90.0
20230721T170616;set-l;-88.0
20230721T170616;set-h;-72.0
20230721T170616;set-hh;-70.0
20230721T170617;pv;-83.45
20230721T170617;set-ll;-90.0
20230721T170617;set-l;-88.0
20230721T170617;set-h;-72.0
20230721T170617;set-hh;-70.0
20230721T170618;pv;-83.42
20230721T170618;set-ll;-90.0
20230721T170618;set-l;-88.0
20230721T170618;set-h;-72.0
20230721T170618;set-hh;-70.0
20230721T170619;pv;-83.45
20230721T170619;set-ll;-90.0
20230721T170619;set-l;-88.0
20230721T170619;set-h;-72.0
20230721T170619;set-hh;-70.0
20230721T170620;pv;-83.45
20230721T170620;set-ll;-90.0
20230721T170620;set-l;-88.0
20230721T170620;set-h;-72.0
20230721T170620;set-hh;-70.0
20230721T170621;pv;-83.42
20230721T170621;set-ll;-90.0
20230721T170621;set-l;-88.0
20230721T170621;set-h;-72.0
20230721T170621;set-hh;-70.0
20230721T170622;pv;-83.42
20230721T170622;set-ll;-90.0
20230721T170622;set-l;-88.0
20230721T170622;set-h;-72.0
20230721T170622;set-hh;-70.0
20230721T170623;pv;-83.42
20230721T170623;set-ll;-90.0
20230721T170623;set-l;-88.0
20230721T170623;set-h;-72.0
20230721T170623;set-hh;-70.0
20230721T170624;pv;-83.45
20230721T170624;set-ll;-90.0
20230721T170624;set-l;-88.0
20230721T170624;set-h;-72.0
20230721T170624;set-hh;-70.0
20230721T170626;pv;-83.45
20230721T170626;set-ll;-90.0
20230721T170626;set-l;-88.0
20230721T170626;set-h;-72.0
20230721T170626;set-hh;-70.0
20230721T170627;pv;-83.45
20230721T170627;set-ll;-90.0
20230721T170627;set-l;-88.0
20230721T170627;set-h;-72.0
20230721T170627;set-hh;-70.0
20230721T170628;pv;-83.39
20230721T170628;set-ll;-90.0
20230721T170628;set-l;-88.0
20230721T170628;set-h;-72.0
20230721T170628;set-hh;-70.0
20230721T170629;pv;-83.39
20230721T170629;set-ll;-90.0
20230721T170629;set-l;-88.0
20230721T170629;set-h;-72.0
20230721T170629;set-hh;-70.0
20230721T170630;pv;-83.42
20230721T170630;set-ll;-90.0
20230721T170630;set-l;-88.0
20230721T170630;set-h;-72.0
20230721T170630;set-hh;-70.0
20230721T170631;pv;-83.42
20230721T170631;set-ll;-90.0
20230721T170631;set-l;-88.0
20230721T170631;set-h;-72.0
20230721T170631;set-hh;-70.0
20230721T170632;pv;-83.42
20230721T170632;set-ll;-90.0
20230721T170632;set-l;-88.0
20230721T170632;set-h;-72.0
20230721T170632;set-hh;-70.0
20230721T170633;pv;-83.42
20230721T170633;set-ll;-90.0
20230721T170633;set-l;-88.0
20230721T170633;set-h;-72.0
20230721T170633;set-hh;-70.0
20230721T170634;pv;-83.42
20230721T170634;set-ll;-90.0
20230721T170634;set-l;-88.0
20230721T170634;set-h;-72.0
20230721T170634;set-hh;-70.0
20230721T170635;pv;-83.42
20230721T170635;set-ll;-90.0
20230721T170635;set-l;-88.0
20230721T170635;set-h;-72.0
20230721T170635;set-hh;-70.0
20230721T170637;pv;-83.39
20230721T170637;set-ll;-90.0
20230721T170637;set-l;-88.0
20230721T170637;set-h;-72.0
20230721T170637;set-hh;-70.0
20230721T170638;pv;-83.39
20230721T170638;set-ll;-90.0
20230721T170638;set-l;-88.0
20230721T170638;set-h;-72.0
20230721T170638;set-hh;-70.0
20230721T170639;pv;-83.39
20230721T170639;set-ll;-90.0
20230721T170639;set-l;-88.0
20230721T170639;set-h;-72.0
20230721T170639;set-hh;-70.0
20230721T170640;pv;-83.39
20230721T170640;set-ll;-90.0
20230721T170640;set-l;-88.0
20230721T170640;set-h;-72.0
20230721T170640;set-hh;-70.0
20230721T170641;pv;-83.42
20230721T170641;set-ll;-90.0
20230721T170641;set-l;-88.0
20230721T170641;set-h;-72.0
20230721T170641;set-hh;-70.0
20230721T170642;pv;-83.39
20230721T170642;set-ll;-90.0
20230721T170642;set-l;-88.0
20230721T170642;set-h;-72.0
20230721T170642;set-hh;-70.0
20230721T170643;pv;-83.39
20230721T170643;set-ll;-90.0
20230721T170643;set-l;-88.0
20230721T170643;set-h;-72.0
20230721T170643;set-hh;-70.0
20230721T170644;pv;-83.39
20230721T170644;set-ll;-90.0
20230721T170644;set-l;-88.0
20230721T170644;set-h;-72.0
20230721T170644;set-hh;-70.0
20230721T170645;pv;-83.39
20230721T170645;set-ll;-90.0
20230721T170645;set-l;-88.0
20230721T170645;set-h;-72.0
20230721T170645;set-hh;-70.0
20230721T170646;pv;-83.39
20230721T170646;set-ll;-90.0
20230721T170646;set-l;-88.0
20230721T170646;set-h;-72.0
20230721T170646;set-hh;-70.0
20230721T170647;pv;-83.39
20230721T170647;set-ll;-90.0
20230721T170647;set-l;-88.0
20230721T170647;set-h;-72.0
20230721T170648;set-hh;-70.0
20230721T170649;pv;-83.36
20230721T170649;set-ll;-90.0
20230721T170649;set-l;-88.0
20230721T170649;set-h;-72.0
20230721T170649;set-hh;-70.0
20230721T170650;pv;-83.39
20230721T170650;set-ll;-90.0
20230721T170650;set-l;-88.0
20230721T170650;set-h;-72.0
20230721T170650;set-hh;-70.0
20230721T170651;pv;-83.39
20230721T170651;set-ll;-90.0
20230721T170651;set-l;-88.0
20230721T170651;set-h;-72.0
20230721T170651;set-hh;-70.0
20230721T170652;pv;-83.39
20230721T170652;set-ll;-90.0
20230721T170652;set-l;-88.0
20230721T170652;set-h;-72.0
20230721T170652;set-hh;-70.0
20230721T170653;pv;-83.39
20230721T170653;set-ll;-90.0
20230721T170653;set-l;-88.0
20230721T170653;set-h;-72.0
20230721T170653;set-hh;-70.0
20230721T170654;pv;-83.39
20230721T170654;set-ll;-90.0
20230721T170654;set-l;-88.0
20230721T170654;set-h;-72.0
20230721T170654;set-hh;-70.0
20230721T170655;pv;-83.39
20230721T170655;set-ll;-90.0
20230721T170655;set-l;-88.0
20230721T170655;set-h;-72.0
20230721T170655;set-hh;-70.0
20230721T170656;pv;-83.39
20230721T170656;set-ll;-90.0
20230721T170656;set-l;-88.0
20230721T170656;set-h;-72.0
20230721T170656;set-hh;-70.0
20230721T170657;pv;-83.39
20230721T170657;set-ll;-90.0
20230721T170657;set-l;-88.0
20230721T170657;set-h;-72.0
20230721T170657;set-hh;-70.0
20230721T170658;pv;-83.39
20230721T170658;set-ll;-90.0
20230721T170658;set-l;-88.0
20230721T170658;set-h;-72.0
20230721T170658;set-hh;-70.0
20230721T170659;pv;-83.36
20230721T170659;set-ll;-90.0
20230721T170659;set-l;-88.0
20230721T170659;set-h;-72.0
20230721T170659;set-hh;-70.0
20230721T170700;pv;-83.39
20230721T170701;set-ll;-90.0
20230721T170701;set-l;-88.0
20230721T170701;set-h;-72.0
20230721T170701;set-hh;-70.0
20230721T170702;pv;-83.36
20230721T170702;set-ll;-90.0
20230721T170702;set-l;-88.0
20230721T170702;set-h;-72.0
20230721T170702;set-hh;-70.0
20230721T170703;pv;-83.36
20230721T170703;set-ll;-90.0
20230721T170703;set-l;-88.0
20230721T170703;set-h;-72.0
20230721T170703;set-hh;-70.0
20230721T170704;pv;-83.36
20230721T170704;set-ll;-90.0
20230721T170704;set-l;-88.0
20230721T170704;set-h;-72.0
20230721T170704;set-hh;-70.0
20230721T170705;pv;-83.36
20230721T170705;set-ll;-90.0
20230721T170705;set-l;-88.0
20230721T170705;set-h;-72.0
20230721T170705;set-hh;-70.0
20230721T170706;pv;-83.36
20230721T170706;set-ll;-90.0
20230721T170706;set-l;-88.0
20230721T170706;set-h;-72.0
20230721T170706;set-hh;-70.0
20230721T170707;pv;-83.36
20230721T170707;set-ll;-90.0
20230721T170707;set-l;-88.0
20230721T170707;set-h;-72.0
20230721T170707;set-hh;-70.0
20230721T170708;pv;-83.36
20230721T170708;set-ll;-90.0
20230721T170708;set-l;-88.0
20230721T170708;set-h;-72.0
20230721T170708;set-hh;-70.0
20230721T170709;pv;-83.36
20230721T170709;set-ll;-90.0
20230721T170709;set-l;-88.0
20230721T170709;set-h;-72.0
20230721T170709;set-hh;-70.0
20230721T170710;pv;-83.36
20230721T170710;set-ll;-90.0
20230721T170710;set-l;-88.0
20230721T170710;set-h;-72.0
20230721T170710;set-hh;-70.0
20230721T170711;pv;-83.36
20230721T170711;set-ll;-90.0
20230721T170711;set-l;-88.0
20230721T170711;set-h;-72.0
20230721T170711;set-hh;-70.0
20230721T170712;pv;-83.36
20230721T170713;set-ll;-90.0
20230721T170713;set-l;-88.0
20230721T170713;set-h;-72.0
20230721T170713;set-hh;-70.0
20230721T170714;pv;-83.36
20230721T170714;set-ll;-90.0
20230721T170714;set-l;-88.0
20230721T170714;set-h;-72.0
20230721T170714;set-hh;-70.0
20230721T170715;pv;-83.36
20230721T170715;set-ll;-90.0
20230721T170715;set-l;-88.0
20230721T170715;set-h;-72.0
20230721T170715;set-hh;-70.0
20230721T170716;pv;-83.36
20230721T170716;set-ll;-90.0
20230721T170716;set-l;-88.0
20230721T170716;set-h;-72.0
20230721T170716;set-hh;-70.0
20230721T170717;pv;-83.36
20230721T170717;set-ll;-90.0
20230721T170717;set-l;-88.0
20230721T170717;set-h;-72.0
20230721T170717;set-hh;-70.0
20230721T170718;pv;-83.36
20230721T170718;set-ll;-90.0
20230721T170718;set-l;-88.0
20230721T170718;set-h;-72.0
20230721T170718;set-hh;-70.0
20230721T170719;pv;-83.36
20230721T170719;set-ll;-90.0
20230721T170719;set-l;-88.0
20230721T170719;set-h;-72.0
20230721T170719;set-hh;-70.0
20230721T170720;pv;-83.33
20230721T170720;set-ll;-90.0
20230721T170720;set-l;-88.0
20230721T170720;set-h;-72.0
20230721T170720;set-hh;-70.0
20230721T170721;pv;-83.33
20230721T170721;set-ll;-90.0
20230721T170721;set-l;-88.0
20230721T170721;set-h;-72.0
20230721T170721;set-hh;-70.0
20230721T170722;pv;-83.36
20230721T170722;set-ll;-90.0
20230721T170722;set-l;-88.0
20230721T170722;set-h;-72.0
20230721T170722;set-hh;-70.0
20230721T170723;pv;-83.33
20230721T170723;set-ll;-90.0
20230721T170723;set-l;-88.0
20230721T170723;set-h;-72.0
20230721T170724;set-hh;-70.0
20230721T170725;pv;-83.36
20230721T170725;set-ll;-90.0
20230721T170725;set-l;-88.0
20230721T170725;set-h;-72.0
20230721T170725;set-hh;-70.0
20230721T170726;pv;-83.36
20230721T170726;set-ll;-90.0
20230721T170726;set-l;-88.0
20230721T170726;set-h;-72.0
20230721T170726;set-hh;-70.0
20230721T170727;pv;-83.33
20230721T170727;set-ll;-90.0
20230721T170727;set-l;-88.0
20230721T170727;set-h;-72.0
20230721T170727;set-hh;-70.0
20230721T170728;pv;-83.33
20230721T170728;set-ll;-90.0
20230721T170728;set-l;-88.0
20230721T170728;set-h;-72.0
20230721T170728;set-hh;-70.0
20230721T170729;pv;-83.33
20230721T170729;set-ll;-90.0
20230721T170729;set-l;-88.0
20230721T170729;set-h;-72.0
20230721T170729;set-hh;-70.0
20230721T170730;pv;-83.33
20230721T170730;set-ll;-90.0
20230721T170730;set-l;-88.0
20230721T170730;set-h;-72.0
20230721T170730;set-hh;-70.0
